Loan_ID,Borrower_Credit_Score,Debt_to_Income_Ratio,Loan_to_Value_Ratio,Annual_Income,Loan_Amount,Loan_Term_Years,Collateral_Value,Industry_Sector,Credit_History_Length_Years,Past_Due_Payments,Consumer_Confidence_Index,Business_Confidence_Index,Inflation_Rate,GDP_Growth_Rate,Loan_Type,Credit_Rating
795,799,0.5255554129237774,1.1308861755023116,73304.76213743113,190432.47186919698,8,438350.09960248444,Technology,6,2,0.7888001111842514,0.6879586521421227,0.29935771250564747,0.7994099714288151,Government,B
796,314,0.31370221361380046,0.9453013659074623,31934.26957658149,128824.86539956214,7,402450.7223059095,Finance,15,6,0.09747790953578828,0.6152938049585026,0.716725276141388,0.3992372034634091,Personal,Ca
797,588,0.5809888273670629,0.875681888303941,137557.02731530374,496351.94488134567,5,887316.3554577288,Energy,13,0,0.8482710256444405,0.6181005395948096,0.786519301098562,0.7649270768455572,Personal,B
798,777,0.46145050372388896,1.0244039665766504,106821.14997383136,375607.2862738835,5,258506.98694066014,Technology,9,0,0.2585676512301551,0.09995677955622939,0.5333281250970726,0.8401594409472684,Corporate,B
799,530,0.4222815773159111,0.6645679806895266,40169.929892985245,28643.77852913291,16,858790.5304384308,Energy,15,4,0.6378265497076849,0.7289946634748623,0.3307617370146164,0.32833348682010677,Personal,B
800,719,0.46417641873828097,1.1148641937869197,112894.10002242285,450518.79346657253,6,98212.4527132797,Technology,19,8,0.16513991218921553,0.7116893705834897,0.4074497399249456,0.9956474185442037,Corporate,B
801,456,0.3390485094091108,0.871990668285638,58656.873721657525,464339.3980004912,16,955774.7564691493,Real Estate,19,7,0.7107546078864891,0.11575670177783048,0.6249568628192346,0.17593547785484853,Personal,Caa
802,849,0.35261323890083696,0.9224495064801905,137057.35765578074,169968.143261914,15,507985.59828896093,Consumer Goods,29,1,0.7573827219024654,0.043589300758734906,0.6314964575983388,0.5627518684468543,Personal,Ba
803,740,0.525603692722372,0.5629607098783842,105657.74819963718,322778.99213623215,6,998916.152842744,Technology,10,7,0.8515788076283344,0.9828002510700462,0.18109285204755032,0.6654757150100084,Corporate,Ba
804,396,0.44046426832175145,0.7166562711335621,59091.207823841825,342609.3012074704,21,611854.6007011981,Healthcare,28,9,0.4878024956299887,0.7462416228109997,0.5005804073272689,0.15388906387145362,Government,Caa
805,710,0.5486216625958209,0.7987147356704661,100029.62102605411,366126.07268898137,8,126426.05093513904,Finance,5,8,0.5534602052319867,0.6057759357094842,0.5673570427134362,0.03352195797050528,Corporate,B
806,588,0.5454133767871343,0.7897366664052137,69560.49739016968,348286.1001766748,3,70282.76967935369,Healthcare,25,3,0.21500432373567013,0.3162490531270252,0.7495687888209674,0.11897542458137556,Corporate,Caa
807,553,0.5882450170221246,1.0447990563249205,141026.4526803955,282060.41416044475,9,201484.6511198915,Consumer Goods,15,8,0.5156966252178513,0.27565747793774975,0.4671177083017596,0.14528872562292505,Personal,Caa
808,495,0.45010732942266707,0.6976256782430056,80174.37358777416,477152.73572615837,21,426937.43755414075,Real Estate,3,3,0.5318231698329693,0.13537303922928234,0.9366440977090564,0.6374916237128075,Government,Caa
809,821,0.35115085883087105,0.6274764836401462,169742.94950872153,258625.21520320137,9,749717.750904553,Healthcare,16,7,0.8092320959505409,0.6085431982553041,0.6656064475919928,0.9709599788111849,Corporate,Baa
810,816,0.1831558501045412,0.9078320760235772,32407.74493355709,59902.04797226449,5,10707.647177254163,Healthcare,5,6,0.7112326005426564,0.5759835695659529,0.7221418634677684,0.4952835742146442,Personal,Ba
811,417,0.4526902798237087,0.9305104008569577,98581.05601219012,44810.61417071558,19,264773.31036626245,Energy,27,6,0.6982899798540187,0.935503439953695,0.5864153593647635,0.7940581767832962,Corporate,Caa
812,458,0.24578885837996536,0.5851083149603686,134903.67744995508,14096.426518275272,25,591694.2522041764,Technology,5,8,0.029655772971310168,0.6278154916660568,0.8454495454899255,0.10526130392172584,Government,B
813,527,0.24147378401866562,0.5017279520901972,33843.4083563577,216822.07649781322,16,304904.529590894,Healthcare,27,7,0.5463509933674292,0.45145859265289556,0.35957833576936526,0.3524494639229424,Personal,B
814,515,0.21914388822403405,1.142354356015301,66693.12342908929,140251.95121563124,16,363374.20696007996,Real Estate,24,9,0.9926735505996984,0.8972927768693436,0.03203513353973653,0.15700863386235853,Personal,Caa
815,314,0.5375610286757251,0.5557458979793338,85661.39312000819,448133.3630966135,18,307755.9372007308,Healthcare,2,9,0.7522157626029262,0.6140559561934428,0.11452592721275334,0.6867143723208082,Corporate,Caa
816,456,0.5339822233410791,1.1285068523594002,33713.57427899852,434238.19002359355,12,953651.0900474387,Healthcare,8,5,0.8348187892230998,0.714253803260285,0.4283772357285238,0.9588614940521756,Government,Caa
817,560,0.41548522243502906,0.7794504120704877,122937.41982461399,419732.03856890067,16,75174.84496028401,Consumer Goods,17,3,0.4935781831466346,0.6266675649977609,0.39235775445132137,0.327689134524884,Corporate,B
818,456,0.33649049068536796,0.9571391355965468,137247.6261443621,434302.6681126897,29,908436.1298359308,Energy,21,4,0.8319953447490029,0.16943904893764183,0.44706833909902033,0.3077632326559252,Corporate,B
819,346,0.43605723004939956,0.6299302834944773,68678.78280821559,152314.81133488222,5,330006.7835716033,Real Estate,3,3,0.8169561441925597,0.12385012226789782,0.5389414640048855,0.4371266262373481,Government,Caa
820,623,0.4036147251491954,1.0767419194792422,122392.06364582434,215928.18439369032,3,254081.1756937336,Healthcare,21,0,0.5300134974351502,0.6245743605078783,0.40784340667726704,0.10498159342295277,Corporate,B
821,429,0.3078671241616937,0.626135370829912,199851.57115677453,159310.33934153695,7,884435.8492475363,Consumer Goods,25,5,0.5683931703564654,0.9140065504378456,0.04624704078328268,0.7605661796553268,Personal,B
822,710,0.28981543374281715,0.7705564038204347,180776.27891704434,47610.12129581134,20,294213.58185685286,Finance,29,8,0.05203859367926045,0.9636567610489801,0.7997170952640743,0.9146408116537726,Corporate,Ba
823,394,0.2913971540726751,0.6666180456365784,39972.341372083276,462402.915291542,14,987608.6744008969,Healthcare,28,6,0.8530831940283774,0.9954184696882266,0.9347202628267305,0.0900050056082482,Government,Caa
824,591,0.3945667015780191,1.0862541703808557,51740.01895077529,309883.5015421091,24,552606.8406268598,Healthcare,27,9,0.13392618193423278,0.8439975795404421,0.579028015513202,0.3597045372847065,Government,Caa
825,582,0.423834678060413,1.1008350695542157,114048.56462938563,70613.43796905744,16,481608.25300136534,Consumer Goods,1,3,0.3007903259227839,0.3638870806401665,0.46796989990726345,0.8717292367092618,Personal,B
826,368,0.325870876757721,0.7604202225591619,71684.18952700155,106999.18354364508,1,976722.2167393164,Energy,22,0,0.7444924799710686,0.6135189912955435,0.11402666451687671,0.1541926798144262,Personal,Caa
827,310,0.5843457251065215,0.7151649297029915,43764.77032006125,228122.55062143476,5,234499.1996717803,Consumer Goods,10,7,0.3009997760902907,0.6090552792049713,0.9232115085617525,0.6874447700037917,Corporate,Ca
828,553,0.14192285900224053,1.0414957626366155,73274.2637667722,30687.56858470396,8,909879.635800152,Consumer Goods,28,1,0.5055255404215387,0.5375520432369443,0.3616656315883585,0.19423252823522463,Corporate,B
829,849,0.2735235129768885,1.1149583802678757,40400.27660454644,139635.9317078741,2,595609.3584264512,Healthcare,16,1,0.15412472668803712,0.7420647550187515,0.7754032722971615,0.728533694685431,Personal,Ba
830,433,0.3095373415627205,0.9368139958798447,120085.11515966032,353205.96189724735,22,757418.0338492758,Technology,13,6,0.2915340122112293,0.16998561571517756,0.19337638581341254,0.6541021953817492,Personal,Caa
831,322,0.10846067173247156,1.1491825730103722,113342.51762400803,460601.2086047373,7,586213.9546716271,Technology,6,7,0.7342938186729346,0.1886893765724882,0.9089667078994946,0.9535549371871239,Corporate,Caa
832,645,0.28247859383411256,0.7681306689950584,31075.446104545532,464722.0507969196,6,622461.9796219051,Consumer Goods,13,1,0.4182739345570007,0.9446705153519368,0.7120052105609357,0.5559412048705533,Corporate,B
833,601,0.23685495858642128,0.6063204814121536,112027.78725946796,262414.39630819537,10,163372.18292618592,Technology,12,1,0.5631383033187888,0.8398590720482291,0.3133675325700238,0.4562131081703241,Corporate,B
834,662,0.35301813511374036,0.625750087621929,118366.87503436845,159516.8511478399,3,160146.00351870852,Finance,23,3,0.3570432851134502,0.8185203895645202,0.7584926372873498,0.5172769553261933,Personal,Ba
835,695,0.2682052735916346,0.9688823666080539,132969.6359719718,460769.0992863982,6,403185.43381295947,Technology,26,8,0.9306339923393271,0.4831072007638485,0.3042842830457726,0.5997952706168197,Personal,B
836,517,0.4630910674732306,0.7852684961550316,194916.95314910577,394384.2785696259,23,352925.3479369517,Technology,26,8,0.856218002255335,0.5677680899061525,0.2147346519983777,0.9639627374074224,Corporate,B
837,440,0.35496624770382423,0.6094202188392723,197057.71259884007,295620.39837261016,29,714939.8434785042,Healthcare,5,7,0.11274516402565227,0.6248979973037838,0.807688268775534,0.05895106783025916,Corporate,B
838,509,0.1648811167481322,0.7045587984325254,119577.98281403977,418103.68621674576,19,725532.7743806856,Energy,29,6,0.9776823547392808,0.29397471741691017,0.9299454743186999,0.5852158118205825,Government,B
839,759,0.4750306620721736,0.871423550422924,173681.73859366303,232121.03257955116,28,568154.1193453738,Technology,7,7,0.8093813846737022,0.294712987923226,0.05187500660214406,0.5083373650040427,Corporate,Ba
840,655,0.1496144480413383,0.5850116868734955,44478.18089835257,60536.443177305395,26,407989.1096710707,Consumer Goods,2,6,0.15837184618604183,0.17987577839349966,0.08703470698255378,0.9683511133280567,Personal,Ba
841,623,0.5195245840396787,0.5024097492610868,120296.28581311282,469427.8691871766,2,680041.4918461881,Healthcare,18,2,0.04162546586460836,0.5601934231785738,0.886220428370119,0.7844884669756349,Personal,B
842,432,0.5657110970431097,1.1421086332469288,145413.0100680735,269333.5031324882,19,690472.0935197817,Technology,10,3,0.8930228918506513,0.16351618242938148,0.9472424580619765,0.873712567403712,Government,Caa
843,426,0.261222645092427,0.71340283354466,126003.89932682322,349168.8233956543,28,811010.9256813191,Finance,24,1,0.7577572345619455,0.20114559778021868,0.7062750345772086,0.07595831070817993,Corporate,B
844,405,0.5630713166314655,0.6550487017400903,69222.56905721145,199184.68497648765,17,813612.8984514924,Healthcare,22,7,0.275561314975603,0.9025331316322938,0.43053393361962233,0.8557651289175723,Personal,Caa
845,677,0.4965040795612692,0.9889365668097321,40651.85767178386,72192.05355952235,23,78871.4915081465,Energy,21,7,0.9520036389317126,0.5259610795921138,0.5173440502889559,0.755264839922888,Corporate,B
846,350,0.5612178055018849,1.0973819055266147,95733.77837778222,139581.48849976677,4,380310.85143015714,Healthcare,19,6,0.9061437298153414,0.6190695096335528,0.3709913778706747,0.5005434291366813,Government,Ca
847,328,0.4331350684604238,0.9425951371404668,140099.22462374897,26617.951635173813,3,425729.9044266192,Healthcare,20,8,0.2132268567548805,0.1342952851626703,0.9438477154991899,0.31862145669899977,Corporate,Caa
848,761,0.21782201971071094,0.6781379278689721,198591.22252144554,48351.90294468431,14,848455.7994738918,Technology,24,6,0.39917443075174164,0.20606348987655432,0.681495983376239,0.35351210588666704,Personal,Baa
849,595,0.5472616184554863,1.103145636348016,70210.68673527087,106434.96060246808,22,506789.7089964816,Energy,10,2,0.047353655201064604,0.09823313153988333,0.9480014029659473,0.6509023291400424,Personal,Caa
850,596,0.19213253808537187,0.8572990372890534,186024.28465093524,282700.5098577466,3,493917.6980629444,Consumer Goods,7,7,0.30825044663235646,0.2715155630152438,0.9039980602601163,0.09706088903513654,Corporate,Ba
851,706,0.20653027550876776,0.7668335620721728,41604.43791929488,496477.9448049513,28,558234.5263784187,Real Estate,13,2,0.4959757028578311,0.8815493998767452,0.6853916720513051,0.2429350129800495,Corporate,B
852,704,0.23553149507018187,0.9233082837430817,188268.1765670763,422643.0380294725,11,135941.97367248673,Energy,25,0,0.06343047634055676,0.8886496148954434,0.23395187510905524,0.6620251383845761,Corporate,Ba
853,645,0.25212315574329236,0.9904285565468215,171502.3505379051,47504.19128105573,10,569643.6279810078,Real Estate,13,0,0.3367765040146421,0.6735895142488476,0.4493069222386691,0.29617202992452185,Government,Ba
854,719,0.35723982106551533,0.9156809118805995,33560.70996441415,421960.1174729309,3,556031.7737313897,Real Estate,11,3,0.15081627676717135,0.8756849594028822,0.6738808682857802,0.7898074443672194,Government,B
855,481,0.45672868021702206,1.144171812005964,80691.51359507299,270474.0975323888,9,756881.2008278987,Technology,19,1,0.9235347249566311,0.190941602377402,0.4689357954702231,0.7362140404557175,Government,Caa
856,300,0.5631040872003419,0.9396124641993375,38662.6311253507,331860.11636958923,16,637811.6615535654,Finance,22,9,0.8294951617174193,0.14799288110656594,0.4425204242674394,0.5036526866819628,Personal,Ca
857,670,0.14421879366775123,1.1150064988379036,199235.9981600251,69234.03144735357,18,955479.7333555114,Healthcare,7,7,0.7663435338718843,0.7655034116547389,0.4230784713079234,0.7893372510452974,Corporate,Ba
858,730,0.5771846811141179,0.9108709046077115,102733.48077924196,200742.91241763163,5,89300.35762265982,Healthcare,2,0,0.7745036862891378,0.9896490309016563,0.17869303072171938,0.16053725775520145,Government,B
859,608,0.5606614835484067,0.7307757016110874,142569.49833380835,442640.24886113947,26,773935.0624081555,Energy,12,5,0.014362020912818685,0.7176449038104122,0.38548353715797257,0.8142109945960538,Corporate,B
860,436,0.12699964609051947,0.8726077722382367,69812.39771980575,215555.98637651897,15,753987.3615222251,Consumer Goods,13,3,0.602415823737685,0.03702675532908506,0.9878291434508693,0.20250880006401017,Government,B
861,501,0.28016056884578133,0.5604356827561218,188735.1605734838,67921.17140819876,26,276651.4836622608,Energy,4,7,0.5908588752847277,0.18387500498162113,0.2565092567171058,0.6878826100716597,Government,B
862,735,0.5065716951496683,0.661122243727056,76609.59505171017,158982.2663716631,16,701564.7674942716,Healthcare,1,2,0.9925817091282404,0.2475050136084208,0.3104939410496843,0.6952517373832094,Personal,Ba
863,612,0.40578827273970053,1.0363621635426017,74236.48324139074,114652.26158211628,18,662728.035318451,Consumer Goods,20,4,0.632543690560268,0.4227565973893683,0.963340218794431,0.6097031561531299,Government,B
864,416,0.48954697169088524,0.9630329274790982,83482.01631002998,345014.03484684904,6,305718.80591885914,Energy,15,6,0.6505761983786625,0.2209439254281591,0.5120604141112884,0.5446003842060185,Government,Caa
865,543,0.45951666939494373,0.616563097373703,108623.1579906201,455958.743370283,4,726544.6788325954,Technology,28,0,0.38080508304053295,0.060628835219584176,0.7717491977713057,0.8817429566392162,Personal,B
866,836,0.34838505656358176,0.8066106233806568,33150.56345905088,368077.5292267841,23,931345.8190345838,Real Estate,18,3,0.5003798194148363,0.2583277994684182,0.2463114256446718,0.6676822003644031,Personal,Ba
867,374,0.12060902297584977,0.5993945441511748,131632.37502177435,422591.89232382004,13,312166.8138060344,Energy,23,1,0.39527346213695547,0.35097490233522355,0.4026663405749098,0.35307304800724626,Corporate,B
868,685,0.39213410103225055,1.0990724994617818,35383.185513925484,403879.74306119565,1,980281.802833898,Consumer Goods,15,3,0.9114578189409169,0.2836105398373785,0.6222882587237775,0.7855392944949435,Personal,B
869,509,0.12428332652964799,0.5764187912280022,121664.42291573083,12229.130024082502,24,232043.92512915962,Consumer Goods,17,1,0.2028638911122813,0.027804487316495208,0.2505235801379626,0.21456367858734826,Corporate,B
870,774,0.4018633587675654,0.9579644977322341,107840.43337095904,66563.24983852683,2,143295.29304961752,Healthcare,22,1,0.15039955362225432,0.9276129374344451,0.3847739496460948,0.34441297621180134,Personal,B
871,717,0.5002054312468391,0.9249000006847183,71232.99988318974,214572.6476853941,15,86279.8448136821,Technology,3,9,0.9969137345388661,0.5413902202173788,0.4759772083230268,0.7794676005045601,Personal,B
872,646,0.39249587435095934,0.8309436519527948,86060.56291904053,60484.38396911849,4,221546.52257824168,Real Estate,8,6,0.9308254420019312,0.8485496162540348,0.8414750661236756,0.9692807320248695,Corporate,B
